ACCOUNT_MODEL,ACCOUNT_TYPE_ALIAS,ACCOUNT_TYPE_ID,ACCOUNT_TYPE_NAME,APPLY_CREDIT_LIMIT,BALANCE_DIRECTION,CREATE_OPER_ID,CREATE_OPER_TIME,CURRENCY,CUSTOMER_APPLIED,DEBIT_QUERY_BALANCE,DESCRIPTION,EXCLUDE_LIMIT,FOR_CHARGE_CREDIT,FOR_CHARGE_DEBIT,FOR_TAX_CREDIT,FOR_TAX_DEBIT,GROUP_APPLIED,ISLOYALTYPROVIDERACCT,IS_ALLOW_OVER_DRAW,IS_SHARABLE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,ORGANIZATION_APPLIED,REALTIME_UPDATE,SP_APPLIED,STATUS,STATUS_GROUP,UNIQUE_ID,VALUE_TYPE                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    <endrec>
"1001","Loyalty Point Provider Account 01","21166","Loyalty Point Provider Account 01","0","2","203000000000021013","2017-04-27 13:12:52.770000","TZS","false","","","true","true","true","false","false","false","true","true","1","203000000000025034","2018-02-28 09:24:18.496000","2018-02-28 09:17:44.000000","true","true","true","60","1002|1006|1005|1000|1004|1000|1002|1006","937329935","1003"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","","2","203000000000014911","2017-06-22 11:36:37.713000","TZS","true","","M-PESA working capital account","true","true","true","true","true","true","false","false","0","203000000000013039","2017-07-05 14:55:16.968000","2017-07-05 14:49:45.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937364026","1001"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","","2","203000000000013039","2017-07-05 14:53:02.994000","TZS","true","","M-PESA working capital account","false","true","true","true","true","true","false","false","0","203000000000014911","2017-07-17 12:38:39.552000","2017-07-17 12:32:13.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937371646","1001"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","","2","203000000000014911","2017-07-17 12:38:16.424000","TZS","true","","M-PESA working capital account","true","true","true","true","true","true","false","false","0","203000000000013039","2017-07-19 12:23:29.556000","2017-07-19 12:16:54.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937375527","1001"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","","2","203000000000013039","2017-07-19 12:21:25.038000","TZS","true","","M-PESA working capital account","false","true","true","true","true","true","false","false","0","203000000000013039","2017-07-19 12:26:49.027000","2017-07-19 12:20:14.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937376542","1001"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","","2","203000000000013039","2017-07-19 12:26:34.475000","TZS","true","","M-PESA working capital account","true","true","true","true","true","true","false","false","0","203000000000013039","2017-07-20 11:19:35.169000","2017-07-20 11:12:55.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937376543","1001"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","","2","203000000000013039","2017-07-20 11:19:12.886000","TZS","true","","M-PESA working capital account","false","true","true","true","true","true","false","false","0","203000000000014911","2017-08-21 06:30:22.082000","2017-08-21 06:15:59.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937376589","1001"<endrec>
"1001","andy test for simona","21199","andy test for simona","","2","203000000000013818","2017-07-20 18:32:48.198000","TZS","true","","andy test for simona","false","false","false","false","false","false","false","true","0","203000000000013818","2017-08-24 15:49:43.224000","2017-08-24 15:35:05.000000","false","false","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937376606","1001"<endrec>
"1001","Group Loan Account","21102","Group Loan Account","","2","203000000000010811","2017-07-21 13:27:23.825000","TZS","false","","Group Loan Account","false","true","true","false","false","true","false","false","0","203000000000010811","2017-08-07 14:47:54.838000","2017-08-07 14:39:53.000000","false","true","false","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937376659","1001"<endrec>
"1001","V.A.T. Paid Account","21046","V.A.T. Paid Account","","1","203000000000014911","2017-08-02 15:07:04.212000","TZS","false","","Holds V.A.T. deducted from commission payments to 3rd party organisations","false","false","false","false","true","false","false","true","0","203000000000014911","2017-08-02 15:07:14.380000","2017-08-02 14:59:35.000000","false","true","true","30","1002|1006|1000|1004|1000|1002|1006","937380533","1001"<endrec>
"1001","Group Loan Account","21102","Group Loan Account","","2","203000000000010811","2017-08-07 14:47:47.696000","TZS","false","","Group Loan Account","true","true","true","false","false","true","false","false","0","203000000000010811","2017-08-07 14:47:54.847000","2017-08-07 14:39:53.000000","false","true","false","30","1002|1006|1007|1005|1000|1004|1000|1002|1006","937381571","1001"<endrec>
"1001","AutoTest","21188","AutoTest","","2","203000000000014909","2017-08-15 10:06:22.158000","TZS","true","","","false","true","true","true","true","true","false","true","0","203000000000013818","2017-08-24 15:34:33.144000","2017-08-24 15:19:55.000000","true","false","true","50","1002|1006|1005|1000|1004|1000|1002|1006","937389585","1003"<endrec>
"1001","Test-R1","21113","Test-R1","","2","203000000000014909","2017-08-15 10:09:06.831000","TZS","false","","test","false","false","false","false","false","true","false","true","0","203000000000014909","2017-08-15 10:09:14.056000","2017-08-15 10:00:37.000000","false","false","true","30","1002|1006|1005|1000|1004|1000|1002|1006","937389586","1003"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","0","2","203000000000014911","2017-08-21 06:30:09.101000","TZS","true","","M-PESA working capital account","true","true","true","true","true","true","false","false","0","203000000000015423","2018-03-19 08:06:51.011000","2018-03-19 07:58:49.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937392624","1001"<endrec>
"1001","AutoTest","21188","AutoTest","","2","203000000000013818","2017-08-24 15:34:17.667000","TZS","true","","","false","true","true","true","true","true","false","true","0","203000000000019121","2017-08-28 14:05:15.168000","2017-08-28 13:50:19.000000","true","false","true","50","1002|1006|1005|1000|1004|1000|1002|1006","937392788","1001"<endrec>
"1001","andy test for simona","21199","andy test for simona","0","2","203000000000013818","2017-08-24 15:49:30.213000","TZS","true","","andy test for simona","false","false","false","false","false","false","false","true","0","203000000000010811","2017-10-25 10:22:12.590000","2017-10-25 10:02:55.000000","false","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937392791","1001"<endrec>
"1001","AutoTest","21188","AutoTest","","2","203000000000019121","2017-08-28 14:05:03.620000","TZS","true","","","false","true","true","true","true","true","false","true","0","203000000000014909","2017-08-29 09:05:12.738000","2017-08-29 08:50:13.000000","true","false","true","50","1002|1006|1005|1000|1004|1000|1002|1006","937392896","1002"<endrec>
"1001","AutoTest","21188","AutoTest","","2","203000000000014909","2017-08-29 09:04:48.506000","TZS","true","","","false","true","true","true","true","true","false","true","0","203000000000014909","2017-08-29 10:34:17.389000","2017-08-29 10:19:18.000000","true","false","true","50","1002|1006|1005|1000|1004|1000|1002|1006","937393924","1001"<endrec>
"1001","AutoTest","21188","AutoTest","0","2","203000000000014909","2017-08-29 10:34:07.943000","TZS","true","","","false","true","true","true","true","true","false","true","0","203000000000025034","2018-02-26 05:25:08.745000","2018-02-26 05:18:44.000000","true","false","true","50","1002|1006|1005|1000|1004|1000|1002|1006","937393930","1002"<endrec>
"1001","Financial Services Account","10017","Financial Services Account","0","2","203000000000019121","2017-09-25 08:03:43.000000","TZS","false","","Used by Financial Institutions for credit and savings client transactions","false","false","true","false","false","false","false","false","0","203000000000019121","2017-09-25 08:03:50.095000","2017-09-25 07:46:49.000000","true","true","false","30","1002|1006|1005|1000|1004|1000|1002|1006","937414087","1001"<endrec>
"1003","Control Account","10001","Control Account","0","1","203000000000010806","2017-10-05 13:41:41.000000","TZS","false","","Control Account that reflects the trust bank account","true","false","false","false","false","false","false","true","0","203000000000010806","2017-10-05 13:41:48.491000","2017-10-05 13:24:01.000000","false","true","true","30","1002|1006|1000|1000|1002|1006","937415264","1001"<endrec>
"1001","andy test for simona","21199","andy test for simona","0","2","203000000000010811","2017-10-25 10:20:28.000000","TZS","true","","andy test for simona","true","false","false","false","false","false","false","true","0","203000000000028306","2017-11-29 08:33:23.382000","2017-11-29 08:11:27.000000","false","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937420134","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000010811","2017-10-27 12:30:42.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","false","0","203000000000015728","2017-12-29 09:55:40.069000","2017-12-29 09:53:45.000000","true","true","true","50","1002|1006|1000|1000|1002|1006","937421135","1001"<endrec>
"1001","Airtime Purchase Account","10027","Airtime Purchase Account","0","2","203000000000010811","2017-11-03 13:44:17.000000","TZS","false","","Receives payments for airtime purchases","false","false","true","false","false","false","false","true","0","203000000000010811","2017-11-03 13:44:33.423000","2017-11-03 13:24:34.000000","true","true","false","30","1002|1006|1000|1000|1002|1006","937423134","1001"<endrec>
"1001","Loyalty Point Provider Account","21135","Loyalty Point Provider Account","0","2","203000000000010811","2017-11-13 15:15:44.000000","TZS","false","","Loyalty Point Provider Account","true","true","true","false","false","false","true","true","1","203000000000028306","2017-11-14 03:59:52.514000","2017-11-14 03:39:05.000000","true","true","true","50","1002|1006|1005|1000|1004|1000|1002|1006","937426198","1002"<endrec>
"1001","Loyalty Point Provider Account","21135","Loyalty Point Provider Account","0","2","203000000000028306","2017-11-14 03:59:45.000000","TZS","false","","Loyalty Point Provider Account","true","true","true","false","false","false","true","true","1","203000000000028306","2017-11-14 03:59:52.520000","2017-11-14 03:39:05.000000","true","true","true","30","1002|1006|1005|1000|1004|1000|1002|1006","937427139","1003"<endrec>
"1001","andy test for simona","21199","andy test for simona","0","2","203000000000028306","2017-11-29 08:33:14.000000","TZS","true","","andy test for simona","true","false","false","false","false","false","false","true","0","203000000000028306","2017-11-29 08:33:23.395000","2017-11-29 08:11:27.000000","false","true","false","30","1002|1006|1007|1005|1000|1004|1000|1002|1006","937433164","1001"<endrec>
"1001","Bank Transfer account","21177","Bank Transfer account","0","2","203000000000010811","2017-12-05 09:07:18.000000","TZS","false","","Bank Transfer account","false","false","false","false","false","false","false","true","0","203000000000010811","2018-05-14 12:10:13.950000","2018-05-14 12:09:53.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937435143","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000015728","2017-12-29 09:55:29.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","true","0","203000000000010806","2018-06-01 13:45:49.024000","2018-06-01 13:44:06.000000","true","true","true","50","1002|1006|1000|1000|1002|1006","937447257","1001"<endrec>
"1001","AutoTest","21188","AutoTest","0","2","203000000000025034","2018-02-26 05:25:02.000000","TZS","true","N","ddd","false","true","true","true","true","true","false","true","0","203000000000025034","2018-02-26 05:25:08.765000","2018-02-26 05:18:44.000000","true","false","true","30","1002|1006|1005|1000|1004|1000|1002|1006","937464315","1002"<endrec>
"1001","1122","21220","1122","0","2","203000000000024612","2018-03-05 09:18:55.000000","TZS","true","","","false","false","false","false","false","false","true","true","0","203000000000024612","2018-03-12 07:42:14.060000","2018-03-12 07:34:44.000000","false","false","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937465506","1003"<endrec>
"1001","6131retest","21221","6131retest","0","2","203000000000010806","2018-03-05 11:30:16.000000","TZS","true","","6131retest","false","false","false","false","false","false","false","true","0","203000000000024612","2018-03-12 07:44:09.878000","2018-03-12 07:36:40.000000","false","false","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937465516","1003"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000016349","2018-03-07 12:44:31.000000","TZS","false","N","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","true","0","203000000000014909","2018-03-21 13:25:12.178000","2018-03-21 13:17:00.000000","true","false","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937467557","1001"<endrec>
"1001","1122","21220","1122","0","2","203000000000024612","2018-03-12 07:42:05.000000","TZS","true","","","true","false","false","false","false","false","true","true","0","203000000000024612","2018-03-12 07:42:14.074000","2018-03-12 07:34:44.000000","false","false","false","30","1002|1006|1005|1000|1004|1000|1002|1006","937468555","1003"<endrec>
"1001","6131retest","21221","6131retest","0","2","203000000000024612","2018-03-12 07:43:17.000000","TZS","true","","6131retest","true","false","false","false","false","false","false","true","0","203000000000024612","2018-03-12 07:44:09.885000","2018-03-12 07:36:40.000000","false","false","false","30","1002|1006|1005|1000|1004|1000|1002|1006","937468557","1003"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","0","2","203000000000015423","2018-03-19 08:06:42.000000","TZS","true","","M-PESA working capital account","false","true","true","true","true","true","false","false","0","203000000000015423","2018-03-19 08:06:51.017000","2018-03-19 07:58:49.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937469630","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000014909","2018-03-21 13:25:03.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","true","0","203000000000014911","2018-03-26 08:28:23.948000","2018-03-26 08:19:50.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937470658","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000014911","2018-03-26 08:28:11.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","false","0","203000000000010806","2018-10-09 12:34:27.329000","2018-10-09 12:22:30.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937470764","1001"<endrec>
"1001","Bank Transfer account","21177","Bank Transfer account","0","2","203000000000010811","2018-05-14 12:10:06.000000","TZS","false","","Bank Transfer account","true","false","false","false","false","false","false","true","0","203000000000010811","2018-05-14 12:10:13.960000","2018-05-14 12:09:53.000000","true","true","false","30","1002|1006|1005|1000|1004|1000|1002|1006","937489611","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000010806","2018-06-01 13:45:41.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","false","0","203000000000034103","2018-06-11 10:58:16.323000","2018-06-11 10:55:48.000000","true","true","true","50","1002|1006|1000|1000|1002|1006","937498741","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000034103","2018-06-11 10:58:05.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","true","0","203000000000014911","2018-06-22 08:52:15.307000","2018-06-22 08:48:57.000000","true","true","true","50","1002|1006|1000|1000|1002|1006","937509729","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000014911","2018-06-22 08:51:58.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","false","0","203000000000036803","2018-09-25 12:35:57.579000","2018-09-25 04:30:01.000000","true","true","true","50","1002|1006|1000|1000|1002|1006","937510233","1001"<endrec>
"1001","SP Holding Account","21232","SP Holding Account","0","2","203000000000034206","2018-07-24 09:55:15.000000","TZS","false","","","true","false","false","false","false","false","false","false","0","203000000000034206","2018-07-24 09:55:25.228000","2018-07-24 09:49:40.000000","false","true","true","30","1002|1006|1000|1000|1002|1006","937514919","1001"<endrec>
"1001","SP Unclaimed Account","21233","SP Unclaimed Account","0","2","203000000000034206","2018-07-24 09:56:27.000000","TZS","false","","","true","false","false","false","false","false","false","false","0","203000000000034206","2018-07-24 09:56:42.186000","2018-07-24 09:50:57.000000","false","true","true","30","1002|1006|1000|1000|1002|1006","937514920","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000036803","2018-09-25 12:35:46.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","true","0","203000000000014911","2018-12-04 08:15:11.734000","2018-12-04 07:58:57.000000","true","true","true","50","1002|1006|1000|1000|1002|1006","937532915","1001"<endrec>
"1001","Float Account For Organization","10013","Float Account","0","2","203000000000010806","2018-10-09 12:34:17.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","false","0","203000000000010806","2018-10-09 12:35:44.221000","2018-10-09 12:23:47.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937536752","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000010806","2018-10-09 12:35:36.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","false","0","203000000000014911","2019-10-08 10:28:13.581000","2019-10-08 10:19:36.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937536753","1001"<endrec>
"1001","Org Commission Received Account","21242","Org Commission Received Account","0","2","203000000000036503","2018-10-26 05:58:28.000000","TZS","false","","","false","true","false","false","false","false","false","false","1","203000000000036503","2018-11-16 02:37:23.303000","2018-11-16 02:22:33.000000","true","true","false","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937539861","1001"<endrec>
"1001","Org Commission Received Account","21242","Org Commission Received Account","0","2","203000000000036503","2018-11-16 02:37:11.000000","TZS","false","","","true","true","true","true","true","false","false","false","1","203000000000036503","2018-11-16 02:37:23.314000","2018-11-16 02:22:33.000000","true","true","false","30","1002|1006|1007|1005|1000|1004|1000|1002|1006","937544848","1001"<endrec>
"1001","Commission Paid Account","10018","M-PESA Commission Paid Account","0","2","203000000000036503","2018-11-16 02:39:01.000000","TZS","false","","Total commission paid by the Service Provider","true","false","true","false","false","false","false","true","1","203000000000036503","2018-11-16 02:39:09.858000","2018-11-16 02:24:19.000000","false","true","true","50","1002|1006|1000|1000|1002|1006","937544849","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000014911","2018-12-04 08:15:02.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","false","0","203000000000014911","2018-12-04 08:19:03.494000","2018-12-04 08:02:49.000000","true","true","true","50","1002|1006|1000|1000|1002|1006","937549809","1001"<endrec>
"1001","Settlement Account","10089","Settlement Account","0","2","203000000000014911","2018-12-04 08:17:22.000000","TZS","false","","Holds the debits and credits created during the automated settlement of M-Pesa Revenue or Airtime","true","false","false","false","false","false","false","true","0","203000000000014911","2018-12-04 08:19:03.499000","2018-12-04 08:02:49.000000","true","true","true","30","1002|1006|1000|1000|1002|1006","937549810","1001"<endrec>
"1001","Loyalty Point Provider Account 02","21252","Loyalty Point Provider Account 02","0","1","203000000000036503","2018-12-05 03:37:16.000000","TZS","false","","Loyalty Point Provider Account 02","true","true","true","false","false","false","true","true","1","203000000000036503","2018-12-05 03:37:53.147000","2018-12-05 03:21:35.000000","true","true","true","30","1002|1006|1007|1005|1000|1004|1000|1002|1006","937550747","1003"<endrec>
"1001","LPCA","21134","Loyalty Point Consumer Account","0","2","203000000000036503","2018-12-06 03:37:27.000000","TZS","true","","","true","true","true","false","false","true","false","false","0","203000000000036503","2018-12-06 04:56:56.393000","2018-12-06 04:40:33.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937551749","1003"<endrec>
"1001","LPCA","21134","Loyalty Point Consumer Account","0","2","203000000000036503","2018-12-06 04:56:46.000000","TZS","true","","","true","true","true","false","false","true","false","false","1","203000000000036503","2018-12-06 08:50:57.356000","2018-12-06 08:34:34.000000","true","true","true","50","1002|1006|1007|1005|1000|1004|1000|1002|1006","937551751","1003"<endrec>
"1001","LPCA","21134","Loyalty Point Consumer Account","0","2","203000000000036503","2018-12-06 08:50:49.000000","TZS","true","","","true","true","true","false","false","true","false","false","1","203000000000036503","2018-12-06 08:50:57.369000","2018-12-06 08:34:34.000000","true","true","true","30","1002|1006|1007|1005|1000|1004|1000|1002|1006","937551757","1003"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000014911","2019-10-08 10:28:05.000000","TZS","false","N","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","true","0","203000000000014911","2019-10-08 10:40:55.020000","2019-10-08 10:32:18.000000","true","false","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937664990","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000014911","2019-10-08 10:40:43.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","true","0","203000000000026611","2019-10-09 11:33:09.350000","2019-10-09 11:24:27.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937664991","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000026611","2019-10-09 11:33:01.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","false","0","203000000000026611","2019-10-09 12:24:32.125000","2019-10-09 12:15:50.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937665042","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000026611","2019-10-09 12:24:12.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","true","0","203000000000019121","2019-10-14 10:31:59.822000","2019-10-14 10:22:54.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937665048","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000019121","2019-10-14 10:31:51.000000","TZS","false","N","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","true","0","203000000000019121","2019-10-14 11:09:11.733000","2019-10-14 11:00:05.000000","true","false","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937665086","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000019121","2019-10-14 11:09:04.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","true","0","203000000000010811","2019-11-18 14:04:02.228000","2019-11-18 13:52:07.000000","true","true","false","50","1002|1006|1005|1000|1004|1000|1002|1006","937665088","1001"<endrec>
"1001","Float Account","10013","Float Account","0","2","203000000000010811","2019-11-18 14:03:53.000000","TZS","false","","The float account is used to carry out Agent operations such as deposit and withdrawal of funds","false","true","true","false","true","false","false","false","0","203000000000010811","2019-11-18 14:04:02.248000","2019-11-18 13:52:07.000000","true","true","false","30","1002|1006|1005|1000|1004|1000|1002|1006","937665162","1001"<endrec>
"1001","Commission Paid Account","10018","M-PESA Commission Paid Account","0","2","203000000000036503","2018-11-16 02:39:01.000000","TZS","false","","Total commission paid by the Service Provider","true","false","true","false","false","false","false","true","1","203000000000036503","2018-11-16 02:39:09.858000","2018-11-16 02:24:19.000000","false","true","true","30","1002|1006|1000|1000|1002|1006","937683809","1001"<endrec>
"1001","M-PESA Account","10011","M-PESA Account","0","2","203000000000015423","2018-03-19 08:06:42.000000","TZS","true","","M-PESA working capital account","false","true","true","true","true","true","false","false","0","203000000000015423","2018-03-19 08:06:51.017000","2018-03-19 07:58:49.000000","true","true","true","30","1002|1006|1007|1005|1000|1004|1000|1002|1006","937683810","1001"<endrec>
"1001","Commission Received Account","10014","M-PESA Commission Received Account","","2","203000000000010806","2017-02-01 12:28:46.520000","TZS","false","","Total Commission received by the Service Provider","true","true","true","false","false","false","false","false","0","203000000000010806","2017-02-01 12:28:53.281000","2017-02-01 20:25:46.000000","false","true","true","30","1002|1006|1000|1000|1002|1006","937683811","1001"<endrec>
"1001","M-PESA Commission Payable Account","10020","M-PESA Commission Payable Account","","2","203000000000010002","2014-03-12 17:59:42.979000","TZS","false","","Holding account for liable commission payments used in transactions such as Send Money/Give Cash","true","true","true","false","false","False","","false","0","203000000000010036","2014-08-26 10:10:32.119000","2014-08-26 10:10:32.119000","false","true","true","30","1000|1002|1006","937683812","1001"<endrec>
