BUSINESS_SCOPE,CHARGE_CATEGORY_TYPE,CHARGE_CREDIT_PARTY_MESSAGE,CHARGE_DEBIT_PARTY_MESSAGE,CHARGE_PAYER,CHARGE_PROFILE_FROMS,CHARGE_RECEIVER,CHARGE_TYPE_DESCRIPTION,CHARGE_TYPE_ID,CHARGE_TYPE_NAME,CHARGING_MODE,CREATE_OPER_ID,CREATE_OPER_TIME,DYNAMIC_VALUE,EFFECTIVE_MODE,LAST_OPER_ID,LAST_OPER_TIME,LOAD_DATA_TS,NEED_ALTERNATIVE_CHARGE,PRINCIPLE_TYPE,STATUS,UNIQUE_ID                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        <endrec>
"2","5","","","1004","1004","1005","Send Money Extra Charge","10001611","Send Money Extra Charge","1","203000000000020211","2018-01-13 00:25:38.936000","0","0","203000000000020211","2018-01-13 00:30:14.254000","","0","20020","50","937453275"<endrec>
"2","5","Send Money Extra Charge received from {ChargePayer}","Send Money Extra Charge Paied to {ChargeReceiver}","1004","1004","1005","Send Money Extra Charge","10001611","Send Money Extra Charge","1","203000000000020211","2018-01-13 00:29:42.836000","0","0","203000000000020211","2018-01-13 00:30:14.263000","","0","20020","30","937453276"<endrec>
"2","5","","","1004","1004","1003","","10001691","Extra Pay Bill","1","203000000000020211","2018-01-16 11:54:57.018000","0","0","203000000000020211","2018-01-16 12:02:11.299000","","0","20009","50","937453291"<endrec>
"2","5","","","1004","1004","1003","","10001691","Extra Pay Bill","1","203000000000020211","2018-01-16 12:02:02.671000","0","0","203000000000020211","2018-01-16 12:02:11.356000","","0","24699","30","937453292"<endrec>
"2","1","{ChargePayer}{AccountName}","{ChargePayer}{AccountName}","1004","1004","1005","","10001701","In-net B2C Payment Reversal","1","203000000000015423","2018-01-17 08:24:23.884000","0","0","203000000000015423","2018-01-17 08:24:49.127000","","0","21101","30","937455323"<endrec>
"2","1","{ChargePayer}{AccountName}","{ChargePayer}{AccountName}","1004","1004","1005","","10001702","B2C Payment Reversal","1","203000000000015423","2018-01-18 07:36:16.483000","0","0","203000000000015423","2018-01-18 07:36:30.760000","","0","21198","30","937455378"<endrec>
"2","1","","","1004","1004","1005","","10001711","Reversal Charge","1","203000000000010806","2018-01-22 13:00:17.622000","0","0","203000000000010806","2018-01-22 13:00:33.655000","","0","20005","30","937456366"<endrec>
"2","1","","","1003","1003","1005","","10001712","Reverse Charge Testing","1","203000000000010806","2018-01-22 13:02:04.606000","0","0","203000000000010806","2018-01-22 13:02:17.677000","","0","20027","30","937456368"<endrec>
"2","3","FT Commission for Cash In from {ChargePayer}","FT Commission for Cash In to {ChargeReceiver}","1005","1006","1006","FT Commission for Cash In For Advance Transaction","10001721","FT Commission for Cash In For Advance Transaction","1","203000000000014911","2018-01-24 08:59:32.796000","0","1","203000000000014911","2018-01-24 08:59:45.773000","","1","20006","30","937459354"<endrec>
"3","1","Organization Operator Request Withdrawal Voucher Charge","Organization Operator Request Withdrawal Voucher Charge","1002","1002","1005","Organization Operator Request Withdrawal Voucher Charge","10001731","Organization Operator Request Withdrawal Voucher Charge","1","203000000000014911","2018-01-30 05:58:06.783000","0","0","203000000000014911","2018-01-30 05:58:25.796000","","0","8","30","937460353"<endrec>
"2","1","Deposit at ATM Charge","Deposit at ATM Charge","1004","1004","1005","","10001741","Deposit at ATM Charge","1","203000000000014911","2018-02-02 05:52:08.963000","0","0","203000000000014911","2018-02-02 05:52:39.072000","","0","20006","30","937461370"<endrec>
"3","1","","","1002","1002","1005","Query Group MiniStatement","10001742","Query Group MiniStatement","1","203000000000010811","2018-02-07 08:58:37.160000","0","0","203000000000010811","2018-02-07 08:58:52.451000","","0","5731","30","937461465"<endrec>
"2","1","1","1","1004","1004","1005","1","10001751","1","1","203000000000020211","2018-02-09 07:53:35.300000","0","0","203000000000020211","2018-02-09 07:53:45.870000","","0","20027","30","937462313"<endrec>
"2","5","Loyalty points issue from buy goods received from {AccountName}","Loyalty points issue from buy goods to {AccountName}","1003","1003","1004","Buy Goods Loyalty Charge","10001331","Buy Goods Loyalty Charge","1","203000000000025034","2018-02-28 09:38:47.395000","0","0","203000000000025034","2018-02-28 09:51:17.649000","","0","20008","50","937464398"<endrec>
"2","5","Loyalty points issue from buy goods {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1003","1003","1004","Buy Goods Loyalty Charge","10001331","Buy Goods Loyalty Charge","1","203000000000025034","2018-02-28 09:50:27.183000","0","0","203000000000024612","2018-03-05 03:19:41.519000","","0","20008","50","937464401"<endrec>
"3","1","","","1002","1002","1005","Create Reminder","10001761","Create Reminder","1","203000000000010811","2018-03-01 11:50:05.264000","0","0","203000000000010811","2018-03-01 11:50:19.307000","","0","27","30","937465428"<endrec>
"3","1","","","1010","1001","1005","","10001762","Reminder Test","1","203000000000010806","2018-03-01 14:02:00.029000","0","0","203000000000010806","2018-03-01 14:02:12.437000","","0","27","30","937465434"<endrec>
"3","1","","","1010","1002","1005","","10001763","Reminder Test1","1","203000000000010806","2018-03-01 14:06:25.390000","0","0","203000000000010806","2018-03-01 14:06:33.439000","","0","27","30","937465437"<endrec>
"3","1","","","1001","1001","1005","","10001764","Create Reminder USSD","1","203000000000010811","2018-03-01 14:16:01.382000","0","0","203000000000010811","2018-03-01 14:16:20.715000","","0","27","30","937465439"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1003","1003","1004","Buy Goods Loyalty Charge","10001331","Buy Goods Loyalty Charge","1","203000000000024612","2018-03-05 03:19:32.381000","0","0","203000000000036503","2019-02-27 10:50:26.978000","","0","20008","50","937465478"<endrec>
"3","1","","","1002","1002","1005","","10001771","Confirm Membership1","1","203000000000010811","2018-03-06 11:04:00.690000","0","0","203000000000010811","2018-03-06 11:04:15.020000","","0","27","30","937466575"<endrec>
"3","1","","","1002","1002","1005","","10001781","Create Debit Mandate","1","203000000000010811","2018-03-15 11:41:02.252000","0","0","203000000000010811","2018-03-15 11:41:56.960000","","0","27","30","937469550"<endrec>
"2","1","Withdrawal at ATM","Withdrawal at ATM","1004","1004","1005","","10001791","ATM Withdrawal","1","203000000000010811","2018-03-21 08:51:48.979000","0","0","203000000000010811","2018-03-21 08:52:09.890000","","0","20008","30","937470622"<endrec>
"2","1","Loyalty points issue from group buy goods received from {ChargePayer}","Loyalty points issue from group buy goods to {DebitParty}","1003","1003","1005","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","1","203000000000014911","2018-03-30 12:28:45.331000","0","0","203000000000014911","2018-03-30 12:33:09.226000","","0","21504","50","937472577"<endrec>
"2","1","Loyalty points issue from group buy goods received from {ChargePayer}","Loyalty points issue from group buy goods to {DebitParty}","1003","1003","1004","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","1","203000000000014911","2018-03-30 12:33:01.688000","0","0","203000000000024612","2018-04-02 10:34:39.703000","","0","21504","50","937472579"<endrec>
"2","1","Loyalty points issue from group buy goods received from {ChargePayer}","Loyalty points issue from group buy goods to {DebitParty}","1003","1003","1001","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","1","203000000000024612","2018-04-02 10:34:31.424000","0","0","203000000000024612","2018-04-02 10:35:25.341000","","0","21504","50","937473553"<endrec>
"2","1","Loyalty points issue from group buy goods received from {ChargePayer}","Loyalty points issue from group buy goods to {DebitParty}","1003","1003","1001","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","1","203000000000024612","2018-04-02 10:35:17.121000","0","0","203000000000024612","2018-04-02 10:39:02.062000","","0","21504","50","937473554"<endrec>
"2","1","LoyaltyPointGroupBuyGoods  {ChargePayer} to {ChargeReceiver}  {AccountName}","LoyaltyPointGroupBuyGoods  {ChargePayer} to {ChargeReceiver}","1003","1003","1001","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","1","203000000000024612","2018-04-02 10:38:29.166000","0","0","203000000000024612","2018-04-02 10:39:24.110000","","0","21504","50","937473555"<endrec>
"2","1","LoyaltyPointGroupBuyGoods  {ChargePayer} to {ChargeReceiver}  {AccountName}","LoyaltyPointGroupBuyGoods  {ChargePayer} to {ChargeReceiver}","1003","1003","1004","Buy Goods Loyalty Charge","10001561","Group buy goods Loyalty","1","203000000000024612","2018-04-02 10:39:16.555000","0","0","203000000000024612","2018-04-02 10:39:24.141000","","0","21504","30","937473556"<endrec>
"2","5","LoyaltyPointBuyGoods :{ChargePayer} to {ChargeReceiver}  {AccountName}","LoyaltyPointBuyGoods :{ChargePayer} to {ChargeReceiver}","1003","1003","1004","","10001801","LoyaltyPointBuyGoods","1","203000000000024612","2018-04-02 11:08:32.957000","0","0","203000000000024612","2018-04-02 11:08:57.872000","","0","21504","30","937473557"<endrec>
"2","1","Airtime Purchase Discount Charge","Airtime Commission","1003","1003","1005","Airtime Purchase Discount Charge","10000027","Airtime Purchase Discount Charge","1","203000000000014912","2018-04-26 07:50:37.289000","0","0","203000000000014912","2018-04-26 07:50:37.289000","","0","20018","10","937482550"<endrec>
"2","1","","","1003","1003","1005","","10001811","B2B Direct Debit","1","203000000000018910","2018-04-27 08:05:00.869000","0","0","203000000000018910","2018-04-27 08:05:15.563000","","0","22598","30","937483577"<endrec>
"3","1","Add Member For {ChargePayer} Charge","Add Group Member For {ChargePayer} Charge","1002","1002","1005","Add Group Member","10001821","Add Group Member","1","203000000000018910","2018-05-01 13:48:29.532000","","0","203000000000018910","2018-05-01 13:48:38.090000","","0","27","30","937486629"<endrec>
"2","1","{ChargePayer}{AccountName}","{ChargePayer}{AccountName}","1004","1004","1005","","10001822","Group deposit at ATM with voucher","1","203000000000018910","2018-05-02 10:32:28.456000","0","0","203000000000018910","2018-05-02 10:33:55.815000","","0","20006","30","937486662"<endrec>
"2","1","Customer Transfer Money to Group Charge from {DebitParty}","Customer Transfer Money to Group Charge from {DebitParty}","1004","1004","1005","","10001823","Group P2G Transfer with Reversal","1","203000000000016350","2018-05-02 12:40:42.901000","0","0","203000000000016350","2018-05-02 12:40:56.428000","","0","22399","30","937486673"<endrec>
"2","3","","","1005","1007","1007","IBM Airtime registration commission","10001831","IBM Airtime registration commission first time","1","203000000000034103","2018-05-09 11:20:53.997000","0","1","203000000000034103","2018-05-09 11:22:23.831000","","0","20018","30","937487593"<endrec>
"2","1","Withdrawal Charge from Customer","Withdrawal of Funds Through Agent Charge","1004","1004","1005","Withdrawal Charge to SP","10001841","Withdrawal Charge to SP from cust","1","203000000000018910","2018-05-21 13:15:57.265000","","0","203000000000018910","2018-05-21 13:16:15.997000","","0","20008","30","937495620"<endrec>
"3","1","Register Customer {ChargePayer} Charge","Register Customer For {ChargePayer} Charge","1002","1002","1005","Register Customer","10001851","Register Customer","1","203000000000010806","2018-05-22 13:23:07.401000","","0","203000000000010806","2018-05-22 13:23:20.248000","","0","27","30","937496650"<endrec>
"3","1","","","1002","1002","1005","Query Group List","10001861","Query Group List","1","203000000000012704","2018-06-01 15:34:41.801000","0","0","203000000000026821","2018-06-20 08:59:07.488000","","0","27","50","937498744"<endrec>
"2","1","Redeem voucher","Redeem voucher","1004","1004","1005","Redeem voucher","10001862","Redeem voucher","1","203000000000018910","2018-06-04 06:53:53.697000","0","0","203000000000018910","2018-06-04 06:54:09.235000","","0","21806","30","937498748"<endrec>
"2","1","Redeem voucher","Redeem voucher","1003","1003","1005","Redeem voucher123","10001863","Redeem voucher123","1","203000000000018910","2018-06-04 07:18:54.985000","0","0","203000000000018910","2018-06-04 07:19:45.983000","","0","21806","30","937498750"<endrec>
"3","1","{ChargeReceiver}","{ChargePayer}","1002","1002","1001","Query Group List","10001861","Query Group List","1","203000000000026821","2018-06-20 08:58:55.340000","0","0","203000000000014912","2018-12-06 13:20:38.262000","","0","27","50","937510119"<endrec>
"2","1","Deposit At ATM Charge1","Deposit At ATM Charge1","1004","1004","1005","","10001871","Deposit At ATM Charge1","1","203000000000026611","2018-06-20 15:28:11.521000","0","0","203000000000026611","2018-06-20 15:29:46.209000","","0","20006","30","937510164"<endrec>
"3","1","","","1001","1001","1005","Create Reminder2","10001881","Create Reminder2","1","203000000000034103","2018-08-01 11:05:59.683000","0","0","203000000000034103","2018-08-01 11:06:14.070000","","0","27","30","937515845"<endrec>
"2","1","{CreditParty} Send Money to Customer Fee.","{DebitParty} Send Money to Customer Fee.","1004","1004","1005","","10001891","smcharge100","1","203000000000036503","2018-09-27 12:34:56.901000","0","0","203000000000036503","2018-09-27 12:35:08.877000","","0","27499","30","937533787"<endrec>
"2","1","Customer Send Money To Unregistered User Charge from {DebitParty}","Customer Send Money To Unregistered User Charge","1004","1004","1005","Send Money Charge","10001892","Send Money Off - Net Charge","1","203000000000014911","2018-09-28 07:54:49.411000","0","0","203000000000014911","2018-09-28 07:54:57.914000","","0","23199","30","937533845"<endrec>
"2","1","","","1004","1004","1005","","10001901","Customer Buy Goods With Foreign Exchange","1","203000000000036503","2018-10-11 09:48:47.598000","0","0","203000000000036503","2018-10-11 09:49:01.439000","","0","27598","30","937536772"<endrec>
"2","1","{CreditParty} Send Money to Customer Fee.","{DebitParty} Send Money to Customer Fee.","1004","1004","1005","","10001911","smcharge2100","1","203000000000036503","2018-10-17 10:58:07.835000","0","0","203000000000036503","2018-10-17 10:58:30.672000","","0","27499","30","937538735"<endrec>
"2","1","B2C Payment Charge","B2C Payment Charge","1004","1004","1005","[Web]Fee for B2C Payment01","10001921","[Web]Fee for B2C Payment01","1","203000000000036503","2018-10-19 10:42:06.655000","0","0","203000000000036503","2018-10-19 10:42:15.944000","","0","27698","30","937539772"<endrec>
"2","5","B2C Payment Withdrawal Charge Received","B2C Payment Withdrawal Charge Paid To Customer","1004","1004","1003","[Web]Fee For B2C Payment Withdrawal Charge Paid To Customer01","10001922","[Web]Fee For B2C Payment Withdrawal Charge Paid To Customer01","1","203000000000036503","2018-10-19 10:45:59.213000","0","0","203000000000036503","2018-10-19 10:46:08.157000","","0","27698","30","937539774"<endrec>
"2","5","Loyalty points issue from depositreceived from {ChargePayer}","Loyalty points issue from Deposit to {DebitParty}","1003","1003","1004","P2P Loyalty Charge","10001371","Deposit Loyalty Charge","1","203000000000036503","2018-12-05 04:18:29.012000","0","0","203000000000036503","2018-12-06 08:57:11.269000","","0","20006","50","937550750"<endrec>
"2","5","Loyalty points issue from depositreceived from {ChargePayer}","Loyalty points issue from Deposit to {DebitParty}","1004","1004","1003","Deposit Loyalty Charge","10001371","Deposit Loyalty Charge","1","203000000000036503","2018-12-06 08:57:00.726000","0","0","203000000000036503","2018-12-06 08:57:11.280000","","0","20006","30","937551758"<endrec>
"3","1","{ChargeReceiver}","{ChargePayer}","1002","1002","1005","Query Group List","10001861","Query Group List","1","203000000000014912","2018-12-06 13:20:28.213000","0","0","203000000000014912","2018-12-06 13:20:38.294000","","0","27","30","937551790"<endrec>
"2","1","Charge For P2G by Group For SP","Charge For P2G by Group","1003","1003","1005","Charge For P2G by Group","10001931","Charge For P2G by Group","1","203000000000014911","2018-12-07 07:53:16.602000","0","0","203000000000014911","2018-12-07 07:53:28.564000","","0","22399","30","937552752"<endrec>
"2","1","Charge from {Pre-Validation}","Charge from {Pre-Validation}","1004","1004","1005","Pre Validation for Send Money","10001941","Pre Validation","1","203000000000015423","2019-01-04 07:12:27.520000","0","0","203000000000015423","2019-01-04 07:31:09.623000","","0","20020","60","937566827"<endrec>
"2","1","Charge from {CreditParty} {Pre-Validation}","Charge from {DebitParty} {Pre-Validation}","1004","1004","1005","","10001942","Charge for PreValidation","1","203000000000015423","2019-01-04 10:26:21.301000","0","0","203000000000015423","2019-01-04 10:27:04.031000","","0","27898","30","937566841"<endrec>
"2","1","Deposit At ATM Charge Test","Deposit At ATM Charge Test","1004","1004","1005","","10001951","Deposit At ATM Charge Test","1","203000000000035915","2019-01-16 05:59:16.149000","0","0","203000000000035915","2019-01-16 06:00:21.304000","","0","20006","30","937567749"<endrec>
"3","1","New PIN Unlock For {ChargePayer} Charge","New PIN Unlock For {ChargePayer} Charge","1002","1002","1001","CCH Unlock Customer PIN Charge","10001501","CCH Unlock Customer PIN Charge","1","203000000000016349","2019-01-23 07:20:14.629000","0","0","203000000000016349","2019-01-23 12:25:48.993000","","0","27","50","937569769"<endrec>
"3","1","New PIN Unlock For {ChargePayer} Charge","New PIN Unlock For {ChargePayer} Charge","1002","1002","1001","CCH Unlock Customer PIN Charge","10001501","CCH Unlock Customer PIN Charge","1","203000000000016349","2019-01-23 12:25:34.485000","0","0","203000000000016349","2019-01-23 12:25:49.094000","","0","27","30","937570725"<endrec>
"2","1","Open API C2B payment received from {DebitParty}","Open API C2B Charge","1004","1004","1005","[Open API] C2B Charge by Customer copied from Pay Bill Fee","10001961","[Open API] C2B Charge by Customer","1","203000000000040411","2019-02-08 18:22:29.675000","0","0","203000000000040411","2019-04-08 12:37:44.480000","","0","20009","60","937572760"<endrec>
"2","1","Customer to Business Payment recieved from {CreditParty}","Customer to Business Payment Charge","1003","1003","1005","[Open API] C2B Charge by Organisation","10001962","[Open API] C2B Charge by Organisation","1","203000000000040411","2019-02-08 18:29:48.812000","0","0","203000000000040411","2019-02-28 21:54:43.037000","","0","20009","50","937572761"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1003","1003","1004","PayBill_VDF_Demo Loyalty Charge","10001963","PayBill_VDF_Demo Loyalty Charge","1","203000000000036503","2019-02-15 07:19:04.467000","0","0","203000000000036503","2019-02-15 07:19:35.945000","","0","24699","30","937572790"<endrec>
"3","1","New PIN Unlock For {ChargePayer} Charge","New PIN Unlock For {ChargePayer} Charge","1002","1002","1001","Unlock Operator PIN Charge","10001971","Unlock Operator PIN Charge","1","203000000000015423","2019-02-26 13:21:53.425000","0","0","203000000000015423","2019-02-26 13:22:05.448000","","0","27","30","937580769"<endrec>
"2","5","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1005","1004","1004","Buy Goods Loyalty Charge","10001331","Buy Goods Loyalty Charge","1","203000000000036503","2019-02-27 10:50:14.506000","0","0","203000000000036503","2019-02-27 10:50:27.100000","","0","20008","30","937583759"<endrec>
"2","1","Customer to Business Payment received from {CreditParty}","Customer to Business Payment Charge","1003","1003","1005","[Open API] C2B Charge by Organisation","10001962","[Open API] C2B Charge by Organisation","1","203000000000040411","2019-02-28 21:52:44.022000","0","0","203000000000040411","2019-02-28 21:54:43.047000","","0","20009","30","937583793"<endrec>
"2","1","Business to Customer Payment received from {CreditParty}","Business to Customer Payment Charge","1004","1004","1005","[Open API] B2C Charge by Organisation","10001981","[Open API] B2C Charge by Organisation","1","203000000000040411","2019-03-13 01:24:31.712000","0","0","203000000000040411","2019-03-13 01:24:43.320000","","0","20004","30","937585812"<endrec>
"2","1","Loyalty points issue from buy goods received from {ChargePayer}","Loyalty points issue from buy goods to {DebitParty}","1005","1004","1004","Customer Buy Goods Loyalty Charge","10001982","Customer Buy Goods Loyalty Charge","1","203000000000014911","2019-03-14 05:50:24.308000","0","0","203000000000014911","2019-03-14 05:50:36.332000","","0","20008","30","937585828"<endrec>
"2","1","","","1004","1004","1005","","10001983","Charge_1234","1","203000000000019116","2019-03-18 07:40:56.774000","0","0","203000000000019116","2019-03-18 07:47:28.374000","","0","20006","30","937585859"<endrec>
"3","1","","","1001","1001","1005","Query Group Transactions by initiator","10001991","Query Group Transactions by initiator","1","203000000000035915","2019-03-18 10:45:13.856000","0","0","203000000000035915","2019-03-18 10:45:30.749000","","0","27","30","937586759"<endrec>
"2","1","","","1004","1004","1005","","10002001","Loyalty","1","203000000000012704","2019-03-20 13:35:06.291000","0","0","203000000000012704","2019-03-20 13:35:20.985000","","0","20008","30","937588760"<endrec>
"2","1","Deposit At ATM Charge1","Deposit At ATM Charge1","1004","1004","1005","","10002011","Deposit At ATM Charge test 1","1","203000000000019121","2019-03-27 11:42:23.872000","0","0","203000000000019121","2019-03-27 11:43:02.034000","","0","20006","30","937593765"<endrec>
"2","5","","","1004","1004","1005","","10002301","ChargeType888","1","203000000000019602","2019-08-21 11:15:53.079000","0","0","203000000000019602","2019-08-21 11:16:15.684000","","0","20006","30","937641789"<endrec>
"2","1","Deposit ATM New","Deposit ATM New","1004","1004","1005","","10002351","Deposit ATM New","1","203000000000026611","2019-09-17 06:18:16.610000","0","0","203000000000026611","2019-09-17 06:19:09.641000","","0","20006","30","937646789"<endrec>
"2","3","FT commission for Organisation payment{ChargePayer}","FT commission for Organisation payment{ChargeReceiver}","1005","1006","1006","FT commission for Organisation payment","10002531","FT commission for Organisation payment","1","203000000000035915","2019-09-25 11:19:40.989000","0","1","203000000000035915","2019-09-25 11:20:17.287000","","1","20022","30","937664823"<endrec>
"2","2","Test Cashback to customer from {ChargePayer} for{CreditParty}","Test Cashback to customer from {ChargeReceiver} for{CreditParty}","1005","1004","1004","","10002532","SZ_Cashback to customer_test","1","203000000000010805","2019-10-11 14:35:11.640000","0","0","203000000000010805","2019-10-11 14:35:26.918000","","0","20010","30","937665063"<endrec>
"2","4","Customer Send Money To Unregistered User Liable Commission","Customer Send Money To Unregistered User Liable Commission","1005","1004","1005","Send Money Liable Commission","10000055","Send Money Liable Commission","","203000000000010002","2014-04-10 11:07:10.951000","","0","203000000000010002","2014-04-10 11:09:08.950000","","0","20020","30","937683816"<endrec>
"2","1","Customer Send Money To Unregistered User Charge from {DebitParty}","Customer Send Money To Unregistered User Charge","1004","1004","1005","Send Money Charge","10000047","Send Money Charge","","203000000000010002","2014-04-03 14:28:44.233000","","0","203000000000010002","2014-04-07 11:14:56.712000","","0","20020","30","937683817"<endrec>
