ORG_ROLE_ID,PERMISSION_IDENTIFIES                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       <endrec>
"10010002","ORGANIZATION_PER3_QUERY_TRANSACTION_VIA_RECEIPT_NO"<endrec>
"10010002","ORGANIZATION_PER3_REACTIVATE_ORG_DIRECT_DEBIT_MANDATE"<endrec>
"10010002","ORGANIZATION_PER3_REDEEM_POINTS_TO_BALANCE"<endrec>
"10010002","ORGANIZATION_PER3_REDEEM_POINTS_TO_GOODS"<endrec>
"10010002","ORGANIZATION_PER3_REDEEM_POINTS_WITH_VOUCHER"<endrec>
"10010002","ORGANIZATION_PER3_REGISTER_CARD_4_ORG"<endrec>
"10010002","ORGANIZATION_PER3_RESEND_ISSUED_VOUCHER"<endrec>
"10010002","ORGANIZATION_PER3_REVERSE_TRANSACTION"<endrec>
"10010002","ORGANIZATION_PER3_REVIEW_FX_TRANSACTION"<endrec>
"10010002","ORGANIZATION_PER3_REVIEW_IMT_TRANSACTION"<endrec>
"10010002","ORGANIZATION_PER3_REVIEW_REVERSAL_REQUEST"<endrec>
"10010002","ORGANIZATION_PER3_SEARCH_BUNDLE_LIST"<endrec>
"10010002","ORGANIZATION_PER3_SEARCH_IDENTITY_BUNDLE_LIST"<endrec>
"10010002","ORGANIZATION_PER3_SEARCH_REMINDER_SCHEDULE"<endrec>
"10010002","ORGANIZATION_PER3_SET_DEFAULT_BANK_ACCOUNT"<endrec>
"10010002","ORGANIZATION_PER3_SUBSCRIBE_SAVING_PLAN"<endrec>
"10010002","ORGANIZATION_PER3_SUBSCRIBE_SAVING_PLAN_FOR_ORG"<endrec>
"10010002","ORGANIZATION_PER3_UNSUBSCRIBE_SAVING_PLAN"<endrec>
"10010002","ORGANIZATION_PER3_UNSUBSCRIBE_SAVING_PLAN_FOR_ORG"<endrec>
"10010002","ORGANIZATION_PER3_UPDATE_ADVERTISEMENT"<endrec>
"10010002","ORGANIZATION_PER3_UPDATE_BANK_ACCOUNT_INFO"<endrec>
"10010002","ORGANIZATION_PER3_VERIFY_IDENTITY"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_BANK_ACCOUNT"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_BANK_CARD_LOOKUP"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_BUNDLE_DETAILS"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_CREDIT_LIMT_ACCOUNT"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_FSI_LINK"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_FSI_LINK_DETAIL"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_IDENTITY_BUNDLE_DETAILS"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_INCENTIVE"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_ISSUED_VOUCHER"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_LOYALTY_POINTS_INFO"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_LOYALTY_POINTS_LOG"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_ORGANIZATION_ACCUMULATOR"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_ORGANIZATION_SUBSCRIPTION_BUNDLE"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_ORG_DIRECT_DEBIT_MANDATE"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_REMINDER_INFO"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_SETTLEMENT_RULE_PROFILE"<endrec>
"10010002","ORGANIZATION_PER3_VIEW_SUBSCRIBED_SAVING_PLAN"<endrec>
"10010002","ORG_GENERATE_ANOTHER_IDENTIFIER_PER3"<endrec>
"10010002","ORG_REVIEW_TXN_VIEW_CUSTOMER_MSISDN_PER3"<endrec>
"10010002","ORG_REVIEW_TXN_VIEW_CUSTOMER_NAME_PER3"<endrec>
"10010002","POTENTIALOWNERS"<endrec>
"10010002","PRINT_AND_DOWNLOAD_PER3"<endrec>
"10010002","QUERY_CASH_UP"<endrec>
"10010002","QUERY_CUSTOMER_QA_PER3"<endrec>
"10010002","QUERY_DAILY_ACCOUNT_STATEMENT_PER3"<endrec>
"10010002","QUERY_LOYALTY_ACCOUNT_PER3"<endrec>
"10010002","QUERY_LOYALTY_ACCOUNT_STATEMENT_PER3"<endrec>
"10010002","QUERY_MINI_STATEMENT"<endrec>
"10010002","QUERY_MY_STATIC_QR_CODE_PER3"<endrec>
"10010002","QUERY_PREFFERRED_CONTACT_PER3"<endrec>
"10010002","QUERY_RESULT_MESSAGE_PER3"<endrec>
"10010002","REGISTER_CARD_PER3"<endrec>
"10010002","REGISTER_SIM_CARD_PER3"<endrec>
"10010002","RESETORGOPERATORPASSWORD"<endrec>
"10010002","RESETORGOPERATORPIN"<endrec>
"10010002","RESET_ORG_OPERATOR_SECRETWORD"<endrec>
"10010002","REVENUE_SETTLEMENT_PROCESS_PER3"<endrec>
"10010002","SEARCH_IDENTITY_CUSTOMER"<endrec>
"10010002","SEARCH_IDENTITY_ORGANIZATION_OPERATOR"<endrec>
"10010002","SEARCH_IDENTITY_TILL"<endrec>
"10010002","SEARCH_PERSON_PER3"<endrec>
"10010002","SELLER_PER3_CREATE_SELLER"<endrec>
"10010002","SELLER_PER3_DELETE_SELLER"<endrec>
"10010002","SELLER_PER3_MODIFY_SELLER"<endrec>
"10010002","SELLER_PER3_VIEW_SELLER"<endrec>
"10010002","SEND_SMS_ORG_OPERATOR"<endrec>
"10010002","SHOW_STATIC_QR_CODE_PER3"<endrec>
"10010002","SP_INITIATE_REVENUE_SETTLEMENT_PER3"<endrec>
"10010002","SP_SEARCH_REVENUE_SETTLEMENT_HISTORY_PER3"<endrec>
"10010002","SP_VIEW_REVENUE_SETTLEMENT_DETAIL_PER3"<endrec>
"10010002","SUBSCRIBE_CUSTOMER_SAVING_PLAN_PER3"<endrec>
"10010002","SUBSCRIBE_GROUP_SAVING_PLAN_PER3"<endrec>
"10010002","SUBSCRIBE_ORGANIZATION_SAVING_PLAN_PER3"<endrec>
"10010002","TAKE_A_CALL_CUSTOMER"<endrec>
"10010002","TAKE_A_CALL_ORGANIZATION_OPERATOR"<endrec>
"10010002","TASKSTAKEHOLDERS"<endrec>
"10010002","TC_COMMISSION_PAYMENT_EXPORT_PAYMENT"<endrec>
"10010002","TC_CONFIRM_TRANSACTIONS"<endrec>
"10010002","TC_ORG_INITIATE_TRANSACTION"<endrec>
"10010002","TC_SEARCHNO_TRANSACTIONS"<endrec>
"10010002","TILL_GENERATE_ANOTHER_BTN_PER3"<endrec>
"10010002","TILL_PER3_CHANGE_TILL_DEFAULT_OPERATOR_ID"<endrec>
"10010002","TILL_PER3_QUERY_BASIC_INFO"<endrec>
"10010002","TILL_PER3_QUERY_PRODUCT"<endrec>
"10010002","TILL_PER3_UPDATE_MENU"<endrec>
"10010002","UNLINK_NFC_TAG_LINK_PER3"<endrec>
"10010002","UNLOCK_ORG_PIN"<endrec>
"10010002","UNSUBSCRIBE_CUSTOMER_SAVING_PLAN_PER3"<endrec>
"10010002","UNSUBSCRIBE_GROUP_SAVING_PLAN_PER3"<endrec>
"10010002","UNSUBSCRIBE_ORGANIZATION_SAVING_PLAN_PER3"<endrec>
"10010002","UPDATE_PREFERRED_CONTACT_PER3"<endrec>
"10010002","UPDATE_TRANSACTION_STATUS_PER3"<endrec>
"10010002","VIEW_BANK_ACCOUNT_NUMBER_PER3"<endrec>
"10010002","VIEW_CARD_MANAGEMENT_PER3"<endrec>
"10010002","VIEW_COMMISSION_HISTORY"<endrec>
"10010002","VIEW_DETAILS_PER3"<endrec>
"10010002","VIEW_MY_ACCUMULATOR"<endrec>
"10010002","VIEW_MY_AUDIT_LOG"<endrec>
"10010002","VIEW_MY_BASE_INFO"<endrec>
"10010002","VIEW_NFC_TAG_LINK_PER3"<endrec>
"10010002","VIEW_OFFLINE_WALLET_PER3"<endrec>
"10010002","VIEW_ORG_OPERATOR_ASSIGNED_ROLES"<endrec>
"10010002","VIEW_ORG_OPERATOR_BASIC_INFORMATION"<endrec>
"10010002","VIEW_ORG_OPERATOR_KYC"<endrec>
"10010002","VIEW_ORG_OPERATOR_RULE_PROFILE"<endrec>
"10010002","VIEW_ORG_OPERATOR_TASK"<endrec>
"10010002","VIEW_ORG_SECURITY_CREDENTIAL_STATUS"<endrec>
"10010002","VIEW_TRANSACTION_STATUS_DISCREPANCY_PER3"<endrec>
"10010002","VIEW__INTERFACE_MESSAGE_FAILURE_PER3"<endrec>
"10010002","WF_MYTASK_ADMINTASK_ASSIGN"<endrec>
"10010002","WF_MYTASK_HISTORY_VIEW"<endrec>
"10010002","WF_MY_INITIATED_WORKFLOW_VIEW"<endrec>
"10010004","ACTIVE_CARD_PER3"<endrec>
"10010004","ADD_LOYALTY_ACCOUNT_PER3"<endrec>
"10010004","ADD_PREFERRED_CONTACT_PER3"<endrec>
"10010004","ADMINISTRATIVE_TASK_VIEW_TASK"<endrec>
"10010004","ADMINISTRATORS"<endrec>
"10010004","APPLY_VOUCHER_PER2"<endrec>
"10010004","B2B_PAY_BILL_CHECK_RULE"<endrec>
"10010004","BC_BULK_TYPE_SERVICE_VIEW"<endrec>
"10010004","BULK_ADD_TASK_PLAN"<endrec>
"10010004","BULK_CANCEL_TASK_PLAN"<endrec>
"10010004","BULK_PAYMENT_WITH_VALIDATION_PER3_CREATE_BULK_PAYMENT_WITH_VALIDATION"<endrec>
"10010004","BULK_PAYMENT_WITH_VALIDATION_PER3_VIEW_BULK_PAYMENT_WITH_VALIDATION"<endrec>
"10010004","BULK_PAYMENT_WITH_VALIDATION_PER3_VIEW_BULK_PAYMENT_WITH_VALIDATION_HISTORY"<endrec>
"10010004","BULK_RESUME_TASK_PLAN"<endrec>
"10010004","BULK_SUSPEND_TASK_PLAN"<endrec>
"10010004","BULK_TASK_PLAN_HIS_VIEW"<endrec>
"10010004","BULK_TASK_TEMPLATE_DOWNLOAD_PER3"<endrec>
"10010004","BULK_VIEW_TASK_PLAN"<endrec>
"10010004","C2B_CHANGE_DATA_CLIENT"<endrec>
"10010004","C2B_DOWNLOAD_EXTRACTED_DATA_FILE"<endrec>
"10010004","C2B_EXTRACT_DATA_MANUALLY"<endrec>
"10010004","CANCEL_CARD_PER3"<endrec>
"10010004","CANCEL_COMMISSION_INVOICE_PER3"<endrec>
"10010004","CANCEL_TRANSACTION_PER3"<endrec>
"10010004","CHANGECUSTKYC"<endrec>
"10010004","CHANGEORGACCTRULEPROFILE"<endrec>
"10010004","CHANGEORGACCTSTATUS"<endrec>
"10010004","CHANGEORGKYC"<endrec>
"10010004","CHANGEORGOPERATORKYC"<endrec>
"10010004","CHANGEORGOPERATORLANGUAGE"<endrec>
"10010004","CHANGEORGOPERATORSTATUS"<endrec>
"10010004","CHANGEORGSTATUS"<endrec>
"10010004","CHANGETILLDEVICE"<endrec>
"10010004","CHANGETILLSTATUS"<endrec>
"10010004","CHANGE_KYC_PER2"<endrec>
"10010004","CHANGE_MY_PASSWORD"<endrec>
"10010004","CHANGE_MY_PIN"<endrec>
"10010004","CHANGE_MY_QUESTION_AND_ANSWER"<endrec>
"10010004","CHANGE_OPERATOR_CHANNEL"<endrec>
"10010004","CHANGE_ORG_OPERATOR_ASSIGNED_ROLES"<endrec>
"10010004","CHANGE_ORG_TAX_EXEMPTION"<endrec>
"10010004","CHANGE_SECRET_WORD"<endrec>
"10010004","CHECK_BALANCE"<endrec>
"10010004","CHNAGE_ORG_OPERATOR_RULE_PROFILE"<endrec>
"10010004","COMMISSION_PAYMENT_PER3_APPROVE_OR_REJECT_COMMISSION_PAYMENT_REQUEST"<endrec>
"10010004","COMPLETE__TRANSACTION_PER3"<endrec>
"10010004","CREATE_CUSTOMER"<endrec>
"10010004","CREATE_GROUP_PER3"<endrec>
"10010004","CREATE_ORGANIZATION_OPERATOR"<endrec>
"10010004","CREATE_TASK_ORG_OPERATOR"<endrec>
"10010004","CREATE_TILL"<endrec>
"10010004","CUSTOMER_PER3_ADD_BANK_ACCOUNT"<endrec>
"10010004","CUSTOMER_PER3_ADD_BANK_CARD_LOOKUP"<endrec>
"10010004","CUSTOMER_PER3_ADD_CUSTOMER_ACCOUNT"<endrec>
"10010004","CUSTOMER_PER3_CHANGE_TRUST_LEVEL"<endrec>
"10010004","CUSTOMER_PER3_CLOSE_ADDITION_ACCTION"<endrec>
"10010004","CUSTOMER_PER3_CONFIRM_TWO_PART_PAYMENT"<endrec>
"10010004","CUSTOMER_PER3_CREATE_REMINDER_SCHEDULE"<endrec>
"10010004","CUSTOMER_PER3_CUSTOMER_CANCEL_CARD"<endrec>
"10010004","CUSTOMER_PER3_DELETE_BANK_ACCOUNT"<endrec>
"10010004","CUSTOMER_PER3_DELETE_BANK_CARD_LOOKUP"<endrec>
"10010004","CUSTOMER_PER3_DELETE_REMINDER_SCHEDULE"<endrec>
"10010004","CUSTOMER_PER3_IDENTITY_TRANSFER_POINTS"<endrec>
"10010004","CUSTOMER_PER3_INITIAL_REVERSAL_REQUEST"<endrec>
"10010004","CUSTOMER_PER3_INITIATE_FX_TRANSACTION"<endrec>
"10010004","CUSTOMER_PER3_QUERY_BASIC_INFO"<endrec>
"10010004","CUSTOMER_PER3_QUERY_SAVING_PLAN_FOR_CUSTOMER"<endrec>
"10010004","CUSTOMER_PER3_REDEEM_POINTS_TO_BALANCE"<endrec>
"10010004","CUSTOMER_PER3_REGISTER_CARD_4_CUSTOMER"<endrec>
"10010004","CUSTOMER_PER3_REVERSE_TRANSACTION"<endrec>
"10010004","CUSTOMER_PER3_REVIEW_REVERSAL_REQUEST"<endrec>
"10010004","CUSTOMER_PER3_SEARCH_REMINDER_SCHEDULE"<endrec>
"10010004","CUSTOMER_PER3_SET_DEFAULT_BANK_ACCOUNT"<endrec>
"10010004","CUSTOMER_PER3_SUBSCRIBE_SAVING_PLAN"<endrec>
"10010004","CUSTOMER_PER3_SUBSCRIBE_SAVING_PLAN_FOR_CUSTOMER"<endrec>
"10010004","CUSTOMER_PER3_UNSUBSCRIBE_SAVING_PLAN"<endrec>
"10010004","CUSTOMER_PER3_UNSUBSCRIBE_SAVING_PLAN_FOR_CUSTOMER"<endrec>
"10010004","CUSTOMER_PER3_UPDATE_BANK_ACCOUNT_INFO"<endrec>
"10010004","CUSTOMER_PER3_UPGRADE_TO_LITE_CUSTOMER"<endrec>
"10010004","CUSTOMER_PER3_UPGRADE_TO_REGISTERED_CUSTOMER"<endrec>
"10010004","CUSTOMER_PER3_VERIFY_IDENTITY"<endrec>
"10010004","CUSTOMER_PER3_VIEW_BANK_ACCOUNT"<endrec>
"10010004","CUSTOMER_PER3_VIEW_BANK_CARD_LOOKUP"<endrec>
"10010004","CUSTOMER_PER3_VIEW_BENEFICIARY"<endrec>
"10010004","CUSTOMER_PER3_VIEW_GROUP_LIST"<endrec>
"10010004","CUSTOMER_PER3_VIEW_LINKED_IDENTITIES"<endrec>
"10010004","CUSTOMER_PER3_VIEW_REMINDER"<endrec>
"10010004","CUSTOMER_PER3_VIEW_SUBSCRIBED_SAVING_PLAN"<endrec>
"10010004","DAILY_ACCOUNT_STATEMENT_GENERATION_PER2"<endrec>
"10010004","DELEGATE_MY_TASK_PER3"<endrec>
"10010004","DELETE_PREFERRED_CONTACT_PER3"<endrec>
"10010004","DISABLE_OFFLIEN_WALLET_PER3"<endrec>
"10010004","DOWNLOAD_DAILY_ACCOUNT_STATEMENT_PER3"<endrec>
"10010004","EMBEDED_BULK_TASK_PLAN_PER3_CANCEL_EMBEDDED_TASK_PLAN"<endrec>
"10010004","EMBEDED_BULK_TASK_PLAN_PER3_RESUME_EMBEDDED_TASK_PLAN"<endrec>
"10010004","EMBEDED_BULK_TASK_PLAN_PER3_SUSPEND_EMBEDDED_TASK_PLAN"<endrec>
"10010004","EXTEND_PER3"<endrec>
"10010004","GROUP_PER3"<endrec>
"10010004","GROUP_TASK_VIEW_TASK"<endrec>
"10010004","IC_GO_TO_BICP_PORTAL"<endrec>
"10010004","IC_IDENTITY_CREATEORG_SEARCH_BTN"<endrec>
"10010004","IC_IDENTITY_CREATESUBORG_NEXT_BTN"<endrec>
"10010004","IC_MODIFYORGOPEARTORLOCKPWD"<endrec>
"10010004","IC_ORG_OPR_AUDITLOG_EXPORT"<endrec>
"10010004","IC_ORG_OPR_AUDITLOG_VIEW"<endrec>
"10010004","INITIATE_ORG_TRANSACTION_VERIFY_IDENTITY_PER3"<endrec>
"10010004","INITIATE_TRANSACTION_STATUS_QUERY_PER3"<endrec>
"10010004","LEGACY_SEARCH_TRANSACTION_PER3"<endrec>
"10010004","LINK_MY_STATIC_QR_CODE_PER3"<endrec>
"10010004","LINK_NFC_STICKER_PER3"<endrec>
"10010004","MANAGE_CUSTOMER_EXPORT_AUDITLOG"<endrec>
"10010004","MANAGE_CUSTOMER_VIEW_AUDITLOG"<endrec>
"10010004","MANAGE_CUSTOMER_VIEW_BASIC_INFO"<endrec>
"10010004","MANAGE_CUSTOMER_VIEW_KYC_INFO"<endrec>
"10010004","MANAGE_GROUP_PER3_ADD_ACCOUNT"<endrec>
"10010004","MANAGE_GROUP_PER3_ADD_BANK_CARD"<endrec>
"10010004","MANAGE_GROUP_PER3_ADD_BANK_CARD_LOOKUP"<endrec>
"10010004","MANAGE_GROUP_PER3_ADD_GROUP_MEMBER"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_GROUP_ACCOUNT_RULE_PROFILE"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_GROUP_ACCOUNT_STATUS"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_GROUP_CHARGE_PROFILE"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_GROUP_DISCRIPTION"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_GROUP_MEMBER_ROLE"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_GROUP_NAME"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_GROUP_STATUS"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_KYC"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_PRODUCT"<endrec>
"10010004","MANAGE_GROUP_PER3_CHANGE_RULE_PROFILE"<endrec>
"10010004","MANAGE_GROUP_PER3_CLOSE_ACCOUNT_STATUS"<endrec>
"10010004","MANAGE_GROUP_PER3_CONFIRM_TWO_PART_PAYMENT"<endrec>
"10010004","MANAGE_GROUP_PER3_CREATE_REMINDER_SCHEDULE"<endrec>
"10010004","MANAGE_GROUP_PER3_DELETE_BANK_CARD"<endrec>
"10010004","MANAGE_GROUP_PER3_DELETE_BANK_CARD_LOOKUP"<endrec>
"10010004","MANAGE_GROUP_PER3_EXPORT_AUDIT_LOG"<endrec>
"10010004","MANAGE_GROUP_PER3_EXPORT_GROUP_ACCOUNT"<endrec>
"10010004","MANAGE_GROUP_PER3_GROUP_CANCEL_CARD"<endrec>
"10010004","MANAGE_GROUP_PER3_INITIAL_REVERSAL_REQUEST"<endrec>
"10010004","MANAGE_GROUP_PER3_INITIATE_FX_TRANSACTION"<endrec>
"10010004","MANAGE_GROUP_PER3_INITIATE_TRANSACTION_ON_BEHALF_OF"<endrec>
"10010004","MANAGE_GROUP_PER3_QUERY_SAVING_PLAN_FOR_GROUP"<endrec>
"10010004","MANAGE_GROUP_PER3_REGISTER_CARD_4_GROUP"<endrec>
"10010004","MANAGE_GROUP_PER3_REMOVE_GROUP_MEMBER"<endrec>
"10010004","MANAGE_GROUP_PER3_REVERSE_TRANSACTION"<endrec>
"10010004","MANAGE_GROUP_PER3_REVIEW_REVERSAL_REQUEST"<endrec>
"10010004","MANAGE_GROUP_PER3_REVIEW_TRANSACTION"<endrec>
"10010004","MANAGE_GROUP_PER3_SET_DEFAULT_BANK_CARD"<endrec>
"10010004","MANAGE_GROUP_PER3_SUBSCRIBE_SAVING_PLAN"<endrec>
"10010004","MANAGE_GROUP_PER3_SUBSCRIBE_SAVING_PLAN_FOR_GROUP"<endrec>
"10010004","MANAGE_GROUP_PER3_UNSUBSCRIBE_SAVING_PLAN"<endrec>
"10010004","MANAGE_GROUP_PER3_UNSUBSCRIBE_SAVING_PLAN_FOR_GROUP"<endrec>
"10010004","MANAGE_GROUP_PER3_UPDATE_BANK_ACCOUNT_INFO"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_ACCOUNT_RULE_PROFILE"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_AUDIT_LOG"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_BANK_CARD"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_BANK_CARD_LOOKUP"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_CHARGE_PROFILE"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_CREDIT_LIMT_ACCOUNT"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_GROUP_ACCUMULATOR"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_GROUP_INFO"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_GROUP_MEMBER"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_KYC_INFO"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_RULE_PROFILE"<endrec>
"10010004","MANAGE_GROUP_PER3_VIEW_SUBSCRIBED_SAVING_PLAN"<endrec>
"10010004","MANAGE_ORGANIZATION_AUDITLOG_EXPORT"<endrec>
"10010004","MANAGE_ORGANIZATION_AUDITLOG_VIEW"<endrec>
"10010004","MANAGE_ORGANIZATION_CHANGE_BASIC_INFO"<endrec>
"10010004","MANAGE_ORGANIZATION_CHANGE_CHARGE_DISTRIBUTION_MODEL"<endrec>
"10010004","MANAGE_ORGANIZATION_CHANGE_CHARGE_PROFILE"<endrec>
"10010004","MANAGE_ORGANIZATION_CHANGE_CHARGE_PROFILE_VIEW"<endrec>
"10010004","MANAGE_ORGANIZATION_CHANGE_PRODUCT"<endrec>
"10010004","MANAGE_ORGANIZATION_CHANGE_RULE_PROFILE"<endrec>
"10010004","MANAGE_ORGANIZATION_CHANGE_RULE_PROFILE_VIEW"<endrec>
"10010004","MANAGE_ORGANIZATION_CLOSE_O2C_LINKAGE"<endrec>
"10010004","MANAGE_ORGANIZATION_CREATE_O2C_LINKAGE"<endrec>
"10010004","MANAGE_ORGANIZATION_EDIT_O2C_LINKAGE"<endrec>
"10010004","MANAGE_ORGANIZATION_INITIATE_TRANSACTION_ON_BEHALF_OF"<endrec>
"10010004","MANAGE_ORGANIZATION_REVIEW_TRANSATION"<endrec>
"10010004","MANAGE_ORGANIZATION_VIEW_ACCOUNT_INFO"<endrec>
"10010004","MANAGE_ORGANIZATION_VIEW_BASIC_INFO"<endrec>
"10010004","MANAGE_ORGANIZATION_VIEW_CHILD_ORGANIZATION"<endrec>
"10010004","MANAGE_ORGANIZATION_VIEW_HIERARCHY_MODEL"<endrec>
"10010004","MANAGE_ORGANIZATION_VIEW_KYC_INFO"<endrec>
"10010004","MANAGE_ORGANIZATION_VIEW_O2C_LINKAGE"<endrec>
"10010004","MANAGE_ORGANIZATION_VIEW_O2O_LINKAGE"<endrec>
